conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1798001865625317499,Tue Jun 04 14:40:24 +0000 2024,1,PT PLN (Persero) menerjunkan ratusan personel untuk mencari penyebab gangguan listrik di wilayah Sumatera. https://t.co/DUtS0vfAA2,1798001865625317499,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/detikfinance/status/1798001865625317499,135795460,detikfinance
1797983414303490116,Tue Jun 04 13:39:36 +0000 2024,3,@idextratime https://t.co/u8Jhayxef1,1797986564238344548,,idextratime,qme,"DKI Jakarta, Indonesia",0,0,0,https://x.com/BesookSenin/status/1797986564238344548,826873687,BesookSenin
1798235520579101045,Wed Jun 05 06:08:52 +0000 2024,3,guys kalian yang di sumatera gimana keadaannya? masih padam kah listriknya? ini di pekanbaru katanya 13 jam liat story temen2 di lampung udah 24 jam tanpa listrik ,1798235520579101045,,,in,,0,3,0,https://x.com/plumpypum/status/1798235520579101045,79659062,plumpypum
1798325036107088362,Wed Jun 05 12:04:34 +0000 2024,5,semoga listrik di sumatera bener bener udah stabil pas tanggal 7 &amp; 8 deh. gue kan mau streaming never let go sama bangbangcon kalo masih mati mati gimana coba... ,1798325036107088362,,,in,tks – homophobic dni.,0,9,0,https://x.com/fzksjn/status/1798325036107088362,1050688359411011584,fzksjn
1799765532964798802,Sun Jun 09 11:28:35 +0000 2024,0,Kondisi tersebut berbanding terbalik di mana wilayah Kabupaten Muara Enim adalah pemasok listrik terbesar untuk wilayah Sumatera hingga Jawa. https://t.co/t3MlQeBktD,1799765532964798802,,,in,Jakarta,0,4,0,https://x.com/kompascom/status/1799765532964798802,23343960,kompascom
1798298676466733128,Wed Jun 05 10:19:49 +0000 2024,50,Di sini listrik menyala dgn sentosa. Gak ada gangguan. Maaf lupa kalo bukan lagi di Sumatera Indonesia.,1798298676466733128,,,in,𝐏𝐨𝐤𝐨𝐤 𝐌𝐚𝐧𝐠𝐠𝐚,1,15,1,https://x.com/inijoejoe/status/1798298676466733128,1539694102417002496,inijoejoe
1800115467979505988,Mon Jun 10 10:39:06 +0000 2024,0,Pemadaman listrik di Sumatera menimbulkan kerugian bagi banyak pihak. Apakah PLN akan memberikan kompensasi? https://t.co/yAmgMiWJmQ #Nusantara #Kompas59,1800115467979505988,,,in,"ÜT: 62.478419,21.330711",0,0,0,https://x.com/kompasmuda/status/1800115467979505988,79237556,kompasmuda
1798454231000920387,Wed Jun 05 20:39:25 +0000 2024,3,Pada pukul 01.16 WIB genap 100% pasokan listrik ke seluruh masyarakat kembali normal. Sebelumnya pada Selasa (04/06/24) terjadi gangguan pada jaringan transmisi SUTET 275 kV Linggau-Lahat yang merupakan jaringan interkoneksi dan terhubung dengan sejumlah wilayah di Sumatera.,1798454601236295690,,pln_uid_s2jb,in,Palembang,0,3,0,https://x.com/pln_uid_s2jb/status/1798454601236295690,1479299908700192768,pln_uid_s2jb
1799223338440741139,Fri Jun 07 23:34:06 +0000 2024,1,Setelah Listrik Sumatera Padam PLN akan Tambah Jaringan Transmisi https://t.co/rUgILrZ9IA #TempoBisnis,1799223338440741139,,,in,Indonesia,0,2,0,https://x.com/tempodotco/status/1799223338440741139,18129942,tempodotco
1798296366848127370,Thu Jun 06 02:00:56 +0000 2024,5,@erickthohir Kok kebanyakan ngurus bola skrg ya pak sampai gak tau listrik di Sumatera skrg lagi sekarat. Tiap hari ada pemadaman paling cepat 4 jam di tempat berbeda katanya bisa 2x sehari. Bapak masih jabat Menteri BUMN bukan ?,1798535514573959443,,erickthohir,in,,0,1,1,https://x.com/Pasgor_16b/status/1798535514573959443,1695445386725597184,Pasgor_16b
